Date;FlowCode;ProductCode;LocationCode;Volume
03/11/2017;6;4;1;48174
10/11/2017;6;4;1;48702
17/11/2017;6;4;1;49846
24/11/2017;6;4;1;51391
01/12/2017;6;4;1;53667
08/12/2017;6;4;1;53889
15/12/2017;6;4;1;53164
22/12/2017;6;4;1;52675
29/12/2017;6;4;1;53247
05/01/2018;6;4;1;56105
12/01/2018;6;4;1;55798
19/01/2018;6;4;1;58559
26/01/2018;6;4;1;58742
02/02/2018;6;4;1;60042
09/02/2018;6;4;1;60941
16/02/2018;6;4;1;60152
23/02/2018;6;4;1;60550
02/03/2018;6;4;1;57252
09/03/2018;6;4;1;55305
16/03/2018;6;4;1;55188
23/03/2018;6;4;1;52015
30/03/2018;6;4;1;53606
06/04/2018;6;4;1;56098
13/04/2018;6;4;1;55651
20/04/2018;6;4;1;56965
27/04/2018;6;4;1;58191
04/05/2018;6;4;1;59691
02/12/2011;3;3;1;31
09/12/2011;3;3;1;111
16/12/2011;3;3;1;19
23/12/2011;3;3;1;26
30/12/2011;3;3;1;10
06/01/2012;3;3;1;12
13/01/2012;3;3;1;42
20/01/2012;3;3;1;5
27/01/2012;3;3;1;212
03/02/2012;3;3;1;84
10/02/2012;3;3;1;20
17/02/2012;3;3;1;52
24/02/2012;3;3;1;28
02/03/2012;3;3;1;127
09/03/2012;3;3;1;17
16/03/2012;3;3;1;83
23/03/2012;3;3;1;21
30/03/2012;3;3;1;139
06/04/2012;3;3;1;24
13/04/2012;3;3;1;6
20/04/2012;3;3;1;56
27/04/2012;3;3;1;85
04/05/2012;3;3;1;6
11/05/2012;3;3;1;8
18/05/2012;3;3;1;83
25/05/2012;3;3;1;56
01/06/2012;3;3;1;62
08/06/2012;3;3;1;14
15/06/2012;3;3;1;48
22/06/2012;3;3;1;73
29/06/2012;3;3;1;10
06/07/2012;3;3;1;11
13/07/2012;3;3;1;11
20/07/2012;3;3;1;10
27/07/2012;3;3;1;63
03/08/2012;3;3;1;10
10/08/2012;3;3;1;9
17/08/2012;3;3;1;8
24/08/2012;3;3;1;56
31/08/2012;3;3;1;9
07/09/2012;3;3;1;30
14/09/2012;3;3;1;8
21/09/2012;3;3;1;9
28/09/2012;3;3;1;8
05/10/2012;3;3;1;16
12/10/2012;3;3;1;9
19/10/2012;3;3;1;12
26/10/2012;3;3;1;54
02/11/2012;3;3;1;9
09/11/2012;3;3;1;63
16/11/2012;3;3;1;9
23/11/2012;3;3;1;9
30/11/2012;3;3;1;8
07/12/2012;3;3;1;54
14/12/2012;3;3;1;90
21/12/2012;3;3;1;54
28/12/2012;3;3;1;22
04/01/2013;3;3;1;7
11/01/2013;3;3;1;6
18/01/2013;3;3;1;42
25/01/2013;3;3;1;84
01/02/2013;3;3;1;23
08/02/2013;3;3;1;7
15/02/2013;3;3;1;7
22/02/2013;3;3;1;18
01/03/2013;3;3;1;7
08/03/2013;3;3;1;8
15/03/2013;3;3;1;24
22/03/2013;3;3;1;6
29/03/2013;3;3;1;55
05/04/2013;3;3;1;53
12/04/2013;3;3;1;75
19/04/2013;3;3;1;7
26/04/2013;3;3;1;7
03/05/2013;3;3;1;7
10/05/2013;3;3;1;8
17/05/2013;3;3;1;7
24/05/2013;3;3;1;8
31/05/2013;3;3;1;7
07/06/2013;3;3;1;129
14/06/2013;3;3;1;9
21/06/2013;3;3;1;57
28/06/2013;3;3;1;54
05/07/2013;3;3;1;55
12/07/2013;3;3;1;67
19/07/2013;3;3;1;34
26/07/2013;3;3;1;21
02/08/2013;3;3;1;8
09/08/2013;3;3;1;10
16/08/2013;3;3;1;57
23/08/2013;3;3;1;58
30/08/2013;3;3;1;75
06/09/2013;3;3;1;8
13/09/2013;3;3;1;7
20/09/2013;3;3;1;36
27/09/2013;3;3;1;32
04/10/2013;3;3;1;8
11/10/2013;3;3;1;46
18/10/2013;3;3;1;16
25/10/2013;3;3;1;37
01/11/2013;3;3;1;54
08/11/2013;3;3;1;49
15/11/2013;3;3;1;54
22/11/2013;3;3;1;8
29/11/2013;3;3;1;55
06/12/2013;3;3;1;56
13/12/2013;3;3;1;49
20/12/2013;3;3;1;53
27/12/2013;3;3;1;7
03/01/2014;3;3;1;7
10/01/2014;3;3;1;7
17/01/2014;3;3;1;53
24/01/2014;3;3;1;55
31/01/2014;3;3;1;53
07/02/2014;3;3;1;8
14/02/2014;3;3;1;7
21/02/2014;3;3;1;7
28/02/2014;3;3;1;8
07/03/2014;3;3;1;8
14/03/2014;3;3;1;8
21/03/2014;3;3;1;12
28/03/2014;3;3;1;69
04/04/2014;3;3;1;37
11/04/2014;3;3;1;61
18/04/2014;3;3;1;53
25/04/2014;3;3;1;28
02/05/2014;3;3;1;43
09/05/2014;3;3;1;54
16/05/2014;3;3;1;54
23/05/2014;3;3;1;8
30/05/2014;3;3;1;65
06/06/2014;3;3;1;11
13/06/2014;3;3;1;44
20/06/2014;3;3;1;25
27/06/2014;3;3;1;80
04/07/2014;3;3;1;9
11/07/2014;3;3;1;65
18/07/2014;3;3;1;10
25/07/2014;3;3;1;10
01/08/2014;3;3;1;13
08/08/2014;3;3;1;29
15/08/2014;3;3;1;14
22/08/2014;3;3;1;30
29/08/2014;3;3;1;46
05/09/2014;3;3;1;8
12/09/2014;3;3;1;49
19/09/2014;3;3;1;30
26/09/2014;3;3;1;91
03/10/2014;3;3;1;10
10/10/2014;3;3;1;76
17/10/2014;3;3;1;82
24/10/2014;3;3;1;79
31/10/2014;3;3;1;9
07/11/2014;3;3;1;39
14/11/2014;3;3;1;99
21/11/2014;3;3;1;36
28/11/2014;3;3;1;37
05/12/2014;3;3;1;75
12/12/2014;3;3;1;20
19/12/2014;3;3;1;18
26/12/2014;3;3;1;19
02/01/2015;3;3;1;326
09/01/2015;3;3;1;49
16/01/2015;3;3;1;52
23/01/2015;3;3;1;55
30/01/2015;3;3;1;8
06/02/2015;3;3;1;13
13/02/2015;3;3;1;30
20/02/2015;3;3;1;15
27/02/2015;3;3;1;32
06/03/2015;3;3;1;8
13/03/2015;3;3;1;7
20/03/2015;3;3;1;6
27/03/2015;3;3;1;33
03/04/2015;3;3;1;43
10/04/2015;3;3;1;23
17/04/2015;3;3;1;50
24/04/2015;3;3;1;104
01/05/2015;3;3;1;52
08/05/2015;3;3;1;22
15/05/2015;3;3;1;28
22/05/2015;3;3;1;30
29/05/2015;3;3;1;80
05/06/2015;3;3;1;16
12/06/2015;3;3;1;8
19/06/2015;3;3;1;8
26/06/2015;3;3;1;28
03/07/2015;3;3;1;83
10/07/2015;3;3;1;8
17/07/2015;3;3;1;44
24/07/2015;3;3;1;9
31/07/2015;3;3;1;9
07/08/2015;3;3;1;10
14/08/2015;3;3;1;10
21/08/2015;3;3;1;9
28/08/2015;3;3;1;9
04/09/2015;3;3;1;8
11/09/2015;3;3;1;34
18/09/2015;3;3;1;72
25/09/2015;3;3;1;80
02/10/2015;3;3;1;77
09/10/2015;3;3;1;48
16/10/2015;3;3;1;125
23/10/2015;3;3;1;50
30/10/2015;3;3;1;8
06/11/2015;3;3;1;58
13/11/2015;3;3;1;67
20/11/2015;3;3;1;80
27/11/2015;3;3;1;7
04/12/2015;3;3;1;21
11/12/2015;3;3;1;38
18/12/2015;3;3;1;19
25/12/2015;3;3;1;95
01/01/2016;3;3;1;98
08/01/2016;3;3;1;7
15/01/2016;3;3;1;55
22/01/2016;3;3;1;49
29/01/2016;3;3;1;123
05/02/2016;3;3;1;24
12/02/2016;3;3;1;50
19/02/2016;3;3;1;70
26/02/2016;3;3;1;103
04/03/2016;3;3;1;50
11/03/2016;3;3;1;25
18/03/2016;3;3;1;108
25/03/2016;3;3;1;84
01/04/2016;3;3;1;100
08/04/2016;3;3;1;103
15/04/2016;3;3;1;152
22/04/2016;3;3;1;162
29/04/2016;3;3;1;152
06/05/2016;3;3;1;34
13/05/2016;3;3;1;74
20/05/2016;3;3;1;47
27/05/2016;3;3;1;48
03/06/2016;3;3;1;44
10/06/2016;3;3;1;188
17/06/2016;3;3;1;70
24/06/2016;3;3;1;155
01/07/2016;3;3;1;66
08/07/2016;3;3;1;115
15/07/2016;3;3;1;64
22/07/2016;3;3;1;49
29/07/2016;3;3;1;54
05/08/2016;3;3;1;81
12/08/2016;3;3;1;145
19/08/2016;3;3;1;54
26/08/2016;3;3;1;45
02/09/2016;3;3;1;7
09/09/2016;3;3;1;13
16/09/2016;3;3;1;9
23/09/2016;3;3;1;33
30/09/2016;3;3;1;113
07/10/2016;3;3;1;38
14/10/2016;3;3;1;103
21/10/2016;3;3;1;23
28/10/2016;3;3;1;23
04/11/2016;3;3;1;6
11/11/2016;3;3;1;35
18/11/2016;3;3;1;53
25/11/2016;3;3;1;30
02/12/2016;3;3;1;97
09/12/2016;3;3;1;94
16/12/2016;3;3;1;8
23/12/2016;3;3;1;9
30/12/2016;3;3;1;9
06/01/2017;3;3;1;7
13/01/2017;3;3;1;54
20/01/2017;3;3;1;37
27/01/2017;3;3;1;8
03/02/2017;3;3;1;21
10/02/2017;3;3;1;57
17/02/2017;3;3;1;9
24/02/2017;3;3;1;30
03/03/2017;3;3;1;4
10/03/2017;3;3;1;32
17/03/2017;3;3;1;8
24/03/2017;3;3;1;8
31/03/2017;3;3;1;50
07/04/2017;3;3;1;8
14/04/2017;3;3;1;49
21/04/2017;3;3;1;134
28/04/2017;3;3;1;51
05/05/2017;3;3;1;89
12/05/2017;3;3;1;9
19/05/2017;3;3;1;10
26/05/2017;3;3;1;10
02/06/2017;3;3;1;5
09/06/2017;3;3;1;11
16/06/2017;3;3;1;98
23/06/2017;3;3;1;54
30/06/2017;3;3;1;10
07/07/2017;3;3;1;10
14/07/2017;3;3;1;10
21/07/2017;3;3;1;10
28/07/2017;3;3;1;11
04/08/2017;3;3;1;37
11/08/2017;3;3;1;40
18/08/2017;3;3;1;10
25/08/2017;3;3;1;11
01/09/2017;3;3;1;8
08/09/2017;3;3;1;54
15/09/2017;3;3;1;8
22/09/2017;3;3;1;6
29/09/2017;3;3;1;52
06/10/2017;3;3;1;8
13/10/2017;3;3;1;89
20/10/2017;3;3;1;36
27/10/2017;3;3;1;9
03/11/2017;3;3;1;4
10/11/2017;3;3;1;13
17/11/2017;3;3;1;37
24/11/2017;3;3;1;8
01/12/2017;3;3;1;7
08/12/2017;3;3;1;32
15/12/2017;3;3;1;9
22/12/2017;3;3;1;9
29/12/2017;3;3;1;9
05/01/2018;3;3;1;6
12/01/2018;3;3;1;8
19/01/2018;3;3;1;8
26/01/2018;3;3;1;9
02/02/2018;3;3;1;6
09/02/2018;3;3;1;59
16/02/2018;3;3;1;57
23/02/2018;3;3;1;9
02/03/2018;3;3;1;6
09/03/2018;3;3;1;11
16/03/2018;3;3;1;77
23/03/2018;3;3;1;8
30/03/2018;3;3;1;9
06/04/2018;3;3;1;7
13/04/2018;3;3;1;36
20/04/2018;3;3;1;7
27/04/2018;3;3;1;8
04/05/2018;3;3;1;79
02/12/2011;3;2;1;761
09/12/2011;3;2;1;678
16/12/2011;3;2;1;536
23/12/2011;3;2;1;416
30/12/2011;3;2;1;659
06/01/2012;3;2;1;371
13/01/2012;3;2;1;547
20/01/2012;3;2;1;557
27/01/2012;3;2;1;981
03/02/2012;3;2;1;700
10/02/2012;3;2;1;518
17/02/2012;3;2;1;803
24/02/2012;3;2;1;545
02/03/2012;3;2;1;552
09/03/2012;3;2;1;466
16/03/2012;3;2;1;588
23/03/2012;3;2;1;496
30/03/2012;3;2;1;758
06/04/2012;3;2;1;506
13/04/2012;3;2;1;340
20/04/2012;3;2;1;559
27/04/2012;3;2;1;658
04/05/2012;3;2;1;534
11/05/2012;3;2;1;630
18/05/2012;3;2;1;533
25/05/2012;3;2;1;764
01/06/2012;3;2;1;742
08/06/2012;3;2;1;607
15/06/2012;3;2;1;934
22/06/2012;3;2;1;712
29/06/2012;3;2;1;752
06/07/2012;3;2;1;861
13/07/2012;3;2;1;596
20/07/2012;3;2;1;964
27/07/2012;3;2;1;577
03/08/2012;3;2;1;383
10/08/2012;3;2;1;761
17/08/2012;3;2;1;720
24/08/2012;3;2;1;685
31/08/2012;3;2;1;942
07/09/2012;3;2;1;699
14/09/2012;3;2;1;385
21/09/2012;3;2;1;470
28/09/2012;3;2;1;542
05/10/2012;3;2;1;459
12/10/2012;3;2;1;482
19/10/2012;3;2;1;471
26/10/2012;3;2;1;586
02/11/2012;3;2;1;217
09/11/2012;3;2;1;525
16/11/2012;3;2;1;558
23/11/2012;3;2;1;419
30/11/2012;3;2;1;494
07/12/2012;3;2;1;568
14/12/2012;3;2;1;453
21/12/2012;3;2;1;540
28/12/2012;3;2;1;473
04/01/2013;3;2;1;418
11/01/2013;3;2;1;363
18/01/2013;3;2;1;413
25/01/2013;3;2;1;609
01/02/2013;3;2;1;666
08/02/2013;3;2;1;606
15/02/2013;3;2;1;447
22/02/2013;3;2;1;495
01/03/2013;3;2;1;599
08/03/2013;3;2;1;718
15/03/2013;3;2;1;354
22/03/2013;3;2;1;485
29/03/2013;3;2;1;491
05/04/2013;3;2;1;804
12/04/2013;3;2;1;581
19/04/2013;3;2;1;592
26/04/2013;3;2;1;564
03/05/2013;3;2;1;720
10/05/2013;3;2;1;538
17/05/2013;3;2;1;872
24/05/2013;3;2;1;606
31/05/2013;3;2;1;504
07/06/2013;3;2;1;661
14/06/2013;3;2;1;485
21/06/2013;3;2;1;861
28/06/2013;3;2;1;353
05/07/2013;3;2;1;482
12/07/2013;3;2;1;614
19/07/2013;3;2;1;304
26/07/2013;3;2;1;684
02/08/2013;3;2;1;584
09/08/2013;3;2;1;473
16/08/2013;3;2;1;317
23/08/2013;3;2;1;637
30/08/2013;3;2;1;415
06/09/2013;3;2;1;388
13/09/2013;3;2;1;455
20/09/2013;3;2;1;453
27/09/2013;3;2;1;510
04/10/2013;3;2;1;547
11/10/2013;3;2;1;576
18/10/2013;3;2;1;429
25/10/2013;3;2;1;520
01/11/2013;3;2;1;450
08/11/2013;3;2;1;418
15/11/2013;3;2;1;435
22/11/2013;3;2;1;689
29/11/2013;3;2;1;673
06/12/2013;3;2;1;669
13/12/2013;3;2;1;568
20/12/2013;3;2;1;429
27/12/2013;3;2;1;240
03/01/2014;3;2;1;367
10/01/2014;3;2;1;400
17/01/2014;3;2;1;520
24/01/2014;3;2;1;385
31/01/2014;3;2;1;587
07/02/2014;3;2;1;327
14/02/2014;3;2;1;380
21/02/2014;3;2;1;264
28/02/2014;3;2;1;285
07/03/2014;3;2;1;376
14/03/2014;3;2;1;359
21/03/2014;3;2;1;567
28/03/2014;3;2;1;513
04/04/2014;3;2;1;433
11/04/2014;3;2;1;465
18/04/2014;3;2;1;402
25/04/2014;3;2;1;605
02/05/2014;3;2;1;536
09/05/2014;3;2;1;861
16/05/2014;3;2;1;979
23/05/2014;3;2;1;686
30/05/2014;3;2;1;821
06/06/2014;3;2;1;531
13/06/2014;3;2;1;657
20/06/2014;3;2;1;480
27/06/2014;3;2;1;488
04/07/2014;3;2;1;577
11/07/2014;3;2;1;588
18/07/2014;3;2;1;581
25/07/2014;3;2;1;577
01/08/2014;3;2;1;412
08/08/2014;3;2;1;451
15/08/2014;3;2;1;650
22/08/2014;3;2;1;442
29/08/2014;3;2;1;700
05/09/2014;3;2;1;309
12/09/2014;3;2;1;297
19/09/2014;3;2;1;407
26/09/2014;3;2;1;489
03/10/2014;3;2;1;402
10/10/2014;3;2;1;339
17/10/2014;3;2;1;373
24/10/2014;3;2;1;466
31/10/2014;3;2;1;492
07/11/2014;3;2;1;483
14/11/2014;3;2;1;402
21/11/2014;3;2;1;407
28/11/2014;3;2;1;701
05/12/2014;3;2;1;537
12/12/2014;3;2;1;696
19/12/2014;3;2;1;838
26/12/2014;3;2;1;821
02/01/2015;3;2;1;740
09/01/2015;3;2;1;488
16/01/2015;3;2;1;637
23/01/2015;3;2;1;538
30/01/2015;3;2;1;648
06/02/2015;3;2;1;444
13/02/2015;3;2;1;603
20/02/2015;3;2;1;481
27/02/2015;3;2;1;626
06/03/2015;3;2;1;511
13/03/2015;3;2;1;644
20/03/2015;3;2;1;435
27/03/2015;3;2;1;558
03/04/2015;3;2;1;440
10/04/2015;3;2;1;506
17/04/2015;3;2;1;716
24/04/2015;3;2;1;652
01/05/2015;3;2;1;555
08/05/2015;3;2;1;664
15/05/2015;3;2;1;474
22/05/2015;3;2;1;663
29/05/2015;3;2;1;634
05/06/2015;3;2;1;428
12/06/2015;3;2;1;570
19/06/2015;3;2;1;694
26/06/2015;3;2;1;688
03/07/2015;3;2;1;797
10/07/2015;3;2;1;634
17/07/2015;3;2;1;713
24/07/2015;3;2;1;555
31/07/2015;3;2;1;710
07/08/2015;3;2;1;574
14/08/2015;3;2;1;835
21/08/2015;3;2;1;569
28/08/2015;3;2;1;690
04/09/2015;3;2;1;509
11/09/2015;3;2;1;588
18/09/2015;3;2;1;431
25/09/2015;3;2;1;880
02/10/2015;3;2;1;472
09/10/2015;3;2;1;564
16/10/2015;3;2;1;652
23/10/2015;3;2;1;573
30/10/2015;3;2;1;274
06/11/2015;3;2;1;292
13/11/2015;3;2;1;322
20/11/2015;3;2;1;386
27/11/2015;3;2;1;363
04/12/2015;3;2;1;583
11/12/2015;3;2;1;566
18/12/2015;3;2;1;312
25/12/2015;3;2;1;454
01/01/2016;3;2;1;468
08/01/2016;3;2;1;424
15/01/2016;3;2;1;483
22/01/2016;3;2;1;490
29/01/2016;3;2;1;583
05/02/2016;3;2;1;602
12/02/2016;3;2;1;545
19/02/2016;3;2;1;523
26/02/2016;3;2;1;398
04/03/2016;3;2;1;478
11/03/2016;3;2;1;654
18/03/2016;3;2;1;374
25/03/2016;3;2;1;474
01/04/2016;3;2;1;625
08/04/2016;3;2;1;513
15/04/2016;3;2;1;696
22/04/2016;3;2;1;875
29/04/2016;3;2;1;862
06/05/2016;3;2;1;708
13/05/2016;3;2;1;611
20/05/2016;3;2;1;864
27/05/2016;3;2;1;862
03/06/2016;3;2;1;785
10/06/2016;3;2;1;686
17/06/2016;3;2;1;684
24/06/2016;3;2;1;839
01/07/2016;3;2;1;680
08/07/2016;3;2;1;722
15/07/2016;3;2;1;745
22/07/2016;3;2;1;639
29/07/2016;3;2;1;598
05/08/2016;3;2;1;794
12/08/2016;3;2;1;538
19/08/2016;3;2;1;662
26/08/2016;3;2;1;640
02/09/2016;3;2;1;476
09/09/2016;3;2;1;505
16/09/2016;3;2;1;514
23/09/2016;3;2;1;667
30/09/2016;3;2;1;834
07/10/2016;3;2;1;642
14/10/2016;3;2;1;802
21/10/2016;3;2;1;766
28/10/2016;3;2;1;452
04/11/2016;3;2;1;397
11/11/2016;3;2;1;752
18/11/2016;3;2;1;753
25/11/2016;3;2;1;780
02/12/2016;3;2;1;627
09/12/2016;3;2;1;504
16/12/2016;3;2;1;427
23/12/2016;3;2;1;374
30/12/2016;3;2;1;690
06/01/2017;3;2;1;535
13/01/2017;3;2;1;546
20/01/2017;3;2;1;432
27/01/2017;3;2;1;455
03/02/2017;3;2;1;743
10/02/2017;3;2;1;434
17/02/2017;3;2;1;342
24/02/2017;3;2;1;335
03/03/2017;3;2;1;174
10/03/2017;3;2;1;527
17/03/2017;3;2;1;310
24/03/2017;3;2;1;418
31/03/2017;3;2;1;575
07/04/2017;3;2;1;481
14/04/2017;3;2;1;695
21/04/2017;3;2;1;712
28/04/2017;3;2;1;575
05/05/2017;3;2;1;834
12/05/2017;3;2;1;638
19/05/2017;3;2;1;612
26/05/2017;3;2;1;512
02/06/2017;3;2;1;520
09/06/2017;3;2;1;450
16/06/2017;3;2;1;708
23/06/2017;3;2;1;517
30/06/2017;3;2;1;708
07/07/2017;3;2;1;456
14/07/2017;3;2;1;536
21/07/2017;3;2;1;654
28/07/2017;3;2;1;412
04/08/2017;3;2;1;910
11/08/2017;3;2;1;511
18/08/2017;3;2;1;506
25/08/2017;3;2;1;725
01/09/2017;3;2;1;350
08/09/2017;3;2;1;514
15/09/2017;3;2;1;554
22/09/2017;3;2;1;773
29/09/2017;3;2;1;639
06/10/2017;3;2;1;716
13/10/2017;3;2;1;661
20/10/2017;3;2;1;206
27/10/2017;3;2;1;510
03/11/2017;3;2;1;369
10/11/2017;3;2;1;312
17/11/2017;3;2;1;482
24/11/2017;3;2;1;497
01/12/2017;3;2;1;455
08/12/2017;3;2;1;458
15/12/2017;3;2;1;461
22/12/2017;3;2;1;346
29/12/2017;3;2;1;324
05/01/2018;3;2;1;243
12/01/2018;3;2;1;375
19/01/2018;3;2;1;520
26/01/2018;3;2;1;440
02/02/2018;3;2;1;703
09/02/2018;3;2;1;529
16/02/2018;3;2;1;320
23/02/2018;3;2;1;328
02/03/2018;3;2;1;565
09/03/2018;3;2;1;542
16/03/2018;3;2;1;423
23/03/2018;3;2;1;528
30/03/2018;3;2;1;642
06/04/2018;3;2;1;515
13/04/2018;3;2;1;670
20/04/2018;3;2;1;777
27/04/2018;3;2;1;635
04/05/2018;3;2;1;661
02/12/2011;3;6;1;12
09/12/2011;3;6;1;17
16/12/2011;3;6;1;12
23/12/2011;3;6;1;0
30/12/2011;3;6;1;10
06/01/2012;3;6;1;0
13/01/2012;3;6;1;0
20/01/2012;3;6;1;0
27/01/2012;3;6;1;5
03/02/2012;3;6;1;0
10/02/2012;3;6;1;0
17/02/2012;3;6;1;0
24/02/2012;3;6;1;0
02/03/2012;3;6;1;0
09/03/2012;3;6;1;14
16/03/2012;3;6;1;0
23/03/2012;3;6;1;18
30/03/2012;3;6;1;9
06/04/2012;3;6;1;0
13/04/2012;3;6;1;21
20/04/2012;3;6;1;11
27/04/2012;3;6;1;0
04/05/2012;3;6;1;0
11/05/2012;3;6;1;36
18/05/2012;3;6;1;0
25/05/2012;3;6;1;11
01/06/2012;3;6;1;11
08/06/2012;3;6;1;0
15/06/2012;3;6;1;0
22/06/2012;3;6;1;46
29/06/2012;3;6;1;22
06/07/2012;3;6;1;9
13/07/2012;3;6;1;18
20/07/2012;3;6;1;35
27/07/2012;3;6;1;9
03/08/2012;3;6;1;66
10/08/2012;3;6;1;74
17/08/2012;3;6;1;59
24/08/2012;3;6;1;22
31/08/2012;3;6;1;34
07/09/2012;3;6;1;62
14/09/2012;3;6;1;58
21/09/2012;3;6;1;50
28/09/2012;3;6;1;0
05/10/2012;3;6;1;26
12/10/2012;3;6;1;122
19/10/2012;3;6;1;19
26/10/2012;3;6;1;35
02/11/2012;3;6;1;42
09/11/2012;3;6;1;53
16/11/2012;3;6;1;6
23/11/2012;3;6;1;23
30/11/2012;3;6;1;55
07/12/2012;3;6;1;0
14/12/2012;3;6;1;37
21/12/2012;3;6;1;16
28/12/2012;3;6;1;78
04/01/2013;3;6;1;11
11/01/2013;3;6;1;9
18/01/2013;3;6;1;53
25/01/2013;3;6;1;9
01/02/2013;3;6;1;0
08/02/2013;3;6;1;11
15/02/2013;3;6;1;21
22/02/2013;3;6;1;14
01/03/2013;3;6;1;0
08/03/2013;3;6;1;0
15/03/2013;3;6;1;0
22/03/2013;3;6;1;17
29/03/2013;3;6;1;11
05/04/2013;3;6;1;0
12/04/2013;3;6;1;0
19/04/2013;3;6;1;39
26/04/2013;3;6;1;0
03/05/2013;3;6;1;0
10/05/2013;3;6;1;0
17/05/2013;3;6;1;0
24/05/2013;3;6;1;27
31/05/2013;3;6;1;0
07/06/2013;3;6;1;0
14/06/2013;3;6;1;31
21/06/2013;3;6;1;38
28/06/2013;3;6;1;0
05/07/2013;3;6;1;25
12/07/2013;3;6;1;50
19/07/2013;3;6;1;23
26/07/2013;3;6;1;0
02/08/2013;3;6;1;56
09/08/2013;3;6;1;36
16/08/2013;3;6;1;12
23/08/2013;3;6;1;0
30/08/2013;3;6;1;0
06/09/2013;3;6;1;0
13/09/2013;3;6;1;0
20/09/2013;3;6;1;21
27/09/2013;3;6;1;14
04/10/2013;3;6;1;0
11/10/2013;3;6;1;0
18/10/2013;3;6;1;0
25/10/2013;3;6;1;0
01/11/2013;3;6;1;0
08/11/2013;3;6;1;0
15/11/2013;3;6;1;0
22/11/2013;3;6;1;0
29/11/2013;3;6;1;0
06/12/2013;3;6;1;0
13/12/2013;3;6;1;0
20/12/2013;3;6;1;0
27/12/2013;3;6;1;0
03/01/2014;3;6;1;0
10/01/2014;3;6;1;0
17/01/2014;3;6;1;0
24/01/2014;3;6;1;0
31/01/2014;3;6;1;0
07/02/2014;3;6;1;0
14/02/2014;3;6;1;0
21/02/2014;3;6;1;0
28/02/2014;3;6;1;0
07/03/2014;3;6;1;0
14/03/2014;3;6;1;0
21/03/2014;3;6;1;0
28/03/2014;3;6;1;11
04/04/2014;3;6;1;28
11/04/2014;3;6;1;0
18/04/2014;3;6;1;11
25/04/2014;3;6;1;0
02/05/2014;3;6;1;0
09/05/2014;3;6;1;43
16/05/2014;3;6;1;11
23/05/2014;3;6;1;0
30/05/2014;3;6;1;0
06/06/2014;3;6;1;0
13/06/2014;3;6;1;0
20/06/2014;3;6;1;0
27/06/2014;3;6;1;0
04/07/2014;3;6;1;0
11/07/2014;3;6;1;0
18/07/2014;3;6;1;0
25/07/2014;3;6;1;0
01/08/2014;3;6;1;0
08/08/2014;3;6;1;0
15/08/2014;3;6;1;0
22/08/2014;3;6;1;0
29/08/2014;3;6;1;0
05/09/2014;3;6;1;0
12/09/2014;3;6;1;0
19/09/2014;3;6;1;0
26/09/2014;3;6;1;0
03/10/2014;3;6;1;0
10/10/2014;3;6;1;0
17/10/2014;3;6;1;0
24/10/2014;3;6;1;0
31/10/2014;3;6;1;0
07/11/2014;3;6;1;0
14/11/2014;3;6;1;0
21/11/2014;3;6;1;0
28/11/2014;3;6;1;0
05/12/2014;3;6;1;0
12/12/2014;3;6;1;0
19/12/2014;3;6;1;0
26/12/2014;3;6;1;18
02/01/2015;3;6;1;0
09/01/2015;3;6;1;0
16/01/2015;3;6;1;0
23/01/2015;3;6;1;0
30/01/2015;3;6;1;0
06/02/2015;3;6;1;0
13/02/2015;3;6;1;0
20/02/2015;3;6;1;0
27/02/2015;3;6;1;0
06/03/2015;3;6;1;0
13/03/2015;3;6;1;0
20/03/2015;3;6;1;0
27/03/2015;3;6;1;0
03/04/2015;3;6;1;0
10/04/2015;3;6;1;0
17/04/2015;3;6;1;53
24/04/2015;3;6;1;0
01/05/2015;3;6;1;0
08/05/2015;3;6;1;0
15/05/2015;3;6;1;0
22/05/2015;3;6;1;0
29/05/2015;3;6;1;0
05/06/2015;3;6;1;0
12/06/2015;3;6;1;0
19/06/2015;3;6;1;0
26/06/2015;3;6;1;0
03/07/2015;3;6;1;0
10/07/2015;3;6;1;0
17/07/2015;3;6;1;0
24/07/2015;3;6;1;0
31/07/2015;3;6;1;0
07/08/2015;3;6;1;0
14/08/2015;3;6;1;0
21/08/2015;3;6;1;0
28/08/2015;3;6;1;0
04/09/2015;3;6;1;0
11/09/2015;3;6;1;0
18/09/2015;3;6;1;44
25/09/2015;3;6;1;0
02/10/2015;3;6;1;17
09/10/2015;3;6;1;0
16/10/2015;3;6;1;0
23/10/2015;3;6;1;0
30/10/2015;3;6;1;0
06/11/2015;3;6;1;0
13/11/2015;3;6;1;0
20/11/2015;3;6;1;0
27/11/2015;3;6;1;0
04/12/2015;3;6;1;0
11/12/2015;3;6;1;0
18/12/2015;3;6;1;0
25/12/2015;3;6;1;0
01/01/2016;3;6;1;0
08/01/2016;3;6;1;0
15/01/2016;3;6;1;0
22/01/2016;3;6;1;0
29/01/2016;3;6;1;0
05/02/2016;3;6;1;0
12/02/2016;3;6;1;0
19/02/2016;3;6;1;0
26/02/2016;3;6;1;0
04/03/2016;3;6;1;0
11/03/2016;3;6;1;0
18/03/2016;3;6;1;0
25/03/2016;3;6;1;0
01/04/2016;3;6;1;0
08/04/2016;3;6;1;0
15/04/2016;3;6;1;0
22/04/2016;3;6;1;0
